AX,AY,AZ,GX,GY,GZ
-2.9318876,0.77482224,1.3324429,-0.4428773,-0.17295122,0.09980011
-1.9391985,2.7342253,1.1724439,-0.44348818,-0.121638544,0.099189244
-1.01841,2.5791683,-2.2265794,-0.43860126,-0.0800997,0.09796751
-0.632915,1.2204008,-4.3720546,-0.42760566,0.00786489,0.10529789
-0.6646873,1.2272358,-4.322905,-0.40744713,0.08788824,0.11446088
-0.58778787,0.7220917,-1.9673194,-0.32803464,-0.011682798,0.19692768
-0.8022747,3.2175941,4.17825,-0.32803464,-0.011682798,0.19692768
-0.40535486,0.15024471,-1.3436558,-0.32803464,-0.011682798,0.19692768
-0.39961135,0.14089012,-1.4079158,-0.3268129,-0.050167307,0.21158844
-0.40702718,0.13459969,-1.4498441,-0.33169982,-0.09048442,0.22563834
-0.40702718,0.13459969,-1.4498441,-0.33169982,-0.09048442,0.22563834
-0.50944996,0.2625656,2.1279466,-0.33414328,-0.12102768,0.23785566
-0.60302174,-0.104002,3.2466688,-0.35185838,-0.15034921,0.2567925
-0.6262909,-1.7228928,0.90588737,-0.35735616,-0.14240795,0.2616794
-0.5798288,-1.4475632,1.8896401,-0.37507126,-0.088040955,0.2757293
-0.4999457,-1.2316198,0.9552146,-0.38728857,-0.006795876,0.27939448
-0.35948738,-0.7659769,3.448659,-0.38973203,0.031688634,0.28122708
-0.06855303,-1.7162905,0.8487977,-0.3811799,0.07689266,0.2848923
0.10577305,-2.3303976,1.9488182,-0.35796702,0.08239045,0.28672487
0.49161214,-1.794744,0.9688784,-0.32253686,0.054901514,0.28672487
0.7123624,-0.74375725,2.7546816,-0.3036,0.03718642,0.286114
0.70522916,-0.74266624,2.7661471,-0.27916542,0.018860465,0.28733575
1.1962758,-0.6005802,0.6729589,-0.23640485,-0.013515393,0.28244883
1.1858251,-1.0688953,-0.030928135,-0.20341812,-0.035506543,0.27267498
1.1746032,-1.0665903,-0.009165287,-0.19058995,-0.0397826,0.2683989
0.98414665,0.37837029,1.4675848,-0.16065755,-0.025121834,0.24701864
0.72494805,0.22463512,1.1909125,-0.16310102,-0.015347989,0.23663393
0.4256842,0.20051575,0.31990242,-0.16371189,-0.002519819,0.22747095
-0.34122753,0.60389996,0.9004051,-0.17287487,0.017638734,0.209145
-0.33548313,0.6011772,0.87725574,-0.18997909,0.021914791,0.19387336
-0.33498424,0.5996628,0.86457103,-0.20280726,0.015806139,0.1895973
-0.48342472,0.70500755,1.671417,-0.22296582,-0.006185011,0.17799085
-0.6141692,0.15781403,1.0288293,-0.23518312,-0.021456642,0.17676914
-0.61182314,-0.3419571,0.7723949,-0.25778514,-0.06543894,0.17310394
-0.57396424,-0.061347008,1.0195278,-0.26206118,-0.10758864,0.17127134
-0.39883712,-0.05322647,1.4280553,-0.2602286,-0.124692865,0.17066048
-0.112207755,-0.035697937,1.31345,-0.25045475,-0.14362969,0.17066048
0.1644263,-0.31970978,1.0882396,-0.2144137,-0.13080151,0.17249307
0.43297145,-0.43598366,0.89822894,-0.19730948,-0.110032104,0.17249307
0.5861474,-0.37671757,1.3759389,-0.1459968,-0.05261077,0.17799085
0.67696464,-0.30000973,0.87964064,-0.09590584,0.012140946,0.18409951
0.62496907,-0.31119823,0.7763117,-0.06963864,0.04024075,0.18593211
0.629338,-0.30998325,0.7866431,-0.016493361,0.0622319,0.19692768
0.49403557,0.21761417,0.82000244,0.006108652,0.051236324,0.2036472
0.0940449,0.1991663,0.1913181,0.055588737,0.007254025,0.22075143
-0.22421852,0.8350096,0.5289005,0.124005646,-0.122860275,0.25251642
-0.22111793,0.83786964,0.5529864,0.124005646,-0.122860275,0.25251642
-0.21829206,0.8392391,0.56411326,0.13622294,-0.14118622,0.26045766
-0.35954994,0.95655537,1.047742,0.15210545,-0.14546229,0.27145323
-0.46822512,0.72992325,0.17285419,0.15210545,-0.10453431,0.27634016
-0.43556646,0.81874466,0.12871349,0.15577064,-0.06604981,0.28000537
-0.43365973,0.81887627,0.1294074,0.14844026,0.012751812,0.27878362
-0.43557844,0.8190174,0.13092768,0.13561209,0.051236324,0.2775619
-0.2871379,1.053649,0.74863166,0.12583824,0.10743593,0.27511844
-0.07756838,0.9103346,0.7346785,0.12339478,0.12270755,0.27145323
-0.08394961,0.9088936,0.7227168,0.12156218,0.12637275,0.26473373
0.058111116,0.033231735,0.3092383,0.12767084,0.09949467,0.25495988
0.05829203,0.031674385,0.29448557,0.13194689,0.07994699,0.2476295
0.13445202,0.29857635,1.0624352,0.13500121,0.048181996,0.2354122
0.13218963,0.062361717,1.1283687,0.14782938,0.028023442,0.21708624
0.17174336,-0.3275938,0.6240572,0.15149458,0.021303926,0.20853412
0.21177053,-0.46277905,0.69246376,0.15760323,0.024358252,0.18593211
0.17866467,-0.3674221,0.90899116,0.16920967,0.029245174,0.1633301
0.16925299,-0.47366142,1.1009493,0.17470746,0.031688634,0.15355626
0.16966069,-0.25462246,0.6133026,0.1863139,0.03596469,0.1297325
0.123787425,-0.13990211,1.2738924,0.18325958,0.07261661,0.06742425
0.10088235,-0.1466589,0.41873455,0.18325958,0.07261661,0.06742425
0.050228253,-0.28517532,0.5469377,0.18325958,0.07261661,0.06742425
0.05036153,-0.28507042,0.54795074,0.18325958,0.07261661,0.06742425
-0.19416474,-0.10085392,0.59628546,0.1704314,0.06528623,0.053985216
-0.35301822,-0.03652954,0.42185414,0.16126843,0.05551238,0.05337435
-0.64257836,0.14278698,0.8466367,0.1563815,0.044516806,0.047265697
